doi,created
10.1136/bmjopen-2012-002134,2012-11-02
10.1186/1471-2164-14-96,2013-02-12
10.1038/s41598-019-40937-4,2019-03-14
10.1093/ve/vez010,2019-05-03
10.1016/j.jds.2018.11.001,2019-03-15
10.1186/2049-9957-4-2,2015-06-18
10.1292/jvms.19-0063,2019-12-22
10.1128/mbio.01484-14,2014-09-10
10.1371/journal.ppat.1007857,2020-01-21
10.2807/1560-7917.es.2019.24.10.1800174,2019-03-07
10.3201/eid1303.060309,2009-08-19
10.30773/pi.2020.0058,2020-02-21
10.1016/j.jacbts.2018.02.001,2018-06-25
10.3201/eid2409.171427,2018-07-31
10.1371/journal.ppat.1005487,2016-03-04
10.1186/s12985-018-1026-3,2018-07-24
10.1186/2049-9957-1-8,2012-11-01
10.1007/s12250-016-3930-2,2017-04-10
10.1093/nar/gkv742,2015-07-22
10.1038/s41598-017-00084-0,2017-02-20
10.1371/journal.ppat.1006473,2017-06-29
10.1590/0074-02760190198,2019-10-02
10.1016/j.epidem.2017.12.002,2017-12-09
10.3390/md17110635,2019-11-08
10.1038/emi.2016.69,2016-07-20
10.1016/j.heliyon.2018.e00908,2018-11-02
10.1016/j.ijid.2020.02.060,2020-03-04
10.1186/1471-2164-7-131,2006-05-31
10.1371/journal.pone.0123969,2015-04-17
10.1371/journal.pone.0120012,2015-03-18
10.4178/epih.e2019038,2019-09-22
10.1186/s12985-019-1182-0,2019-05-27
10.1371/journal.pone.0162061,2016-08-31
10.1073/pnas.1811892115,2018-10-09
10.1371/journal.ppat.0030064,2007-05-01
10.1039/c8md00508g,2019-01-14
10.1038/s41598-017-11736-6,2017-09-06
10.1038/s41598-018-28308-x,2018-06-27
10.1186/s12931-017-0567-0,2017-05-04
10.1371/journal.pntd.0003631,2015-03-17
10.1371/journal.pone.0016364,2011-02-02
10.1016/j.nmni.2018.08.013,2018-08-30
10.3390/s120810097,2012-07-26
10.1128/msphere.00334-16,2016-12-22
10.3390/ijms20020239,2019-01-10
10.1186/2049-9957-3-46,2014-12-05
10.1371/journal.ppat.1007314,2018-11-01
10.3201/eid1505.081603,2009-05-06
10.1038/s42003-018-0193-5,2018-11-08
10.1136/bmjopen-2012-002518,2013-03-28
10.1093/bioinformatics/btv317,2015-05-23
10.3947/ic.2016.48.2.99,2016-07-14
10.1038/srep28979,2016-07-01
10.1038/srep03058,2013-10-28
10.1038/srep34379,2016-09-29
10.1016/j.isci.2019.08.016,2019-08-10
10.1093/nar/gku925,2014-10-10
10.1186/1742-7622-4-2,2007-05-12
10.1371/journal.pone.0080239,2013-11-14
10.1016/j.onehlt.2019.100102,2019-08-21
10.1038/s41598-018-31554-8,2018-08-31
10.1371/journal.pntd.0000446,2009-06-01
10.3390/ijerph15081699,2018-08-09
10.1016/j.bjm.2018.02.006,2018-03-15
10.1186/1471-2105-10-58,2009-02-11
10.1038/srep20042,2016-02-10
10.1111/irv.12569,2018-05-04
10.1016/s1672-0229(05)03025-1,2016-11-28
10.7717/peerj.8523,2020-02-17
10.1038/srep03311,2013-11-22
10.1186/1742-2094-10-77,2013-06-27
10.1371/journal.ppat.1004502,2014-11-06
10.1371/journal.pmed.1002218,2017-01-17
10.1038/s41598-017-01313-2,2017-04-21
10.1098/rsif.2017.0583,2017-11-29
10.3390/ijerph14121571,2017-12-14
10.3390/nano9081076,2019-07-26
10.1371/journal.pone.0119513,2015-03-31
10.1038/srep18412,2015-12-18
10.1038/s41598-019-40036-4,2019-03-04
10.1128/mbio.00668-19,2019-04-22
10.1080/22221751.2019.1659552,2019-09-07
10.3201/eid1910.130525,2015-10-08
10.2807/1560-7917.es.2020.25.6.2000094,2020-02-13
10.1016/j.omtn.2019.04.022,2019-04-30
10.1016/j.jmii.2020.02.001,2020-02-04
10.1128/mbio.01345-18,2018-07-23
10.1371/journal.ppat.1001163,2010-10-28
10.1038/srep16010,2015-11-02
10.1016/j.sjbs.2016.01.032,2016-01-23
10.1371/journal.ppat.1000648,2009-11-05
10.1038/s41598-018-26851-1,2018-05-31
10.3390/tropicalmed3040118,2018-11-14
10.1371/journal.pone.0000917,2007-09-18
10.3201/eid2206.160064,2016-03-04
10.1038/s41598-017-00340-3,2017-03-15
10.1186/s12985-017-0766-9,2017-05-26
10.1038/s41598-017-12493-2,2017-09-18
10.1371/journal.ppat.1003971,2014-03-06
10.1038/s41598-018-33487-8,2018-10-05
10.1038/s41598-019-39691-4,2019-03-01
10.1038/srep27500,2016-06-07
10.1038/s41598-019-38808-z,2019-02-20
10.1038/ncomms3903,2013-12-06
10.1186/1741-7015-11-252,2013-11-28
10.3390/vaccines5040045,2017-12-04
10.1371/journal.pone.0144475,2015-12-08
10.1097/wox.0b013e31822c9540,2011-08-06
10.1186/1471-2334-10-296,2010-10-15
10.2196/jmir.9084,2018-03-01
10.1093/dnares/dsx005,2017-02-15
10.1016/j.mmcr.2015.12.002,2015-12-16
10.3390/v10120669,2018-11-27
10.1371/journal.ppat.1004452,2014-10-30
10.1016/j.omtn.2017.04.006,2017-04-13
10.1371/journal.pone.0210132,2019-01-16
10.1038/srep23752,2016-04-12
10.1371/journal.pone.0048177,2012-10-30
10.1136/bmjopen-2017-017603,2018-02-15
10.1136/bmjgh-2018-001114,2019-02-20
10.1128/jvi.01817-15,2015-10-08
10.1136/bmjopen-2018-026020,2019-04-04
10.1038/s41598-017-07966-3,2017-08-16
10.1371/journal.pone.0002101,2008-05-06
10.3389/fvets.2019.00273,2019-08-22
10.1093/nar/gkn578,2008-09-28
10.1128/mbio.01312-14,2014-07-02
10.1016/j.btre.2019.e00314,2019-02-12
10.1371/journal.pone.0216659,2019-05-17
10.1038/srep37124,2016-11-15
10.7554/elife.31919,2018-03-20
10.1183/09031936.00107212,2012-10-13
10.1016/s2468-2667(20)30048-7,2020-02-29
10.1080/22221751.2020.1727299,2020-02-14
10.1016/j.idm.2019.11.002,2019-12-11
10.1093/nar/gkw480,2016-06-03
10.1038/s41467-018-02936-3,2018-02-05
10.1038/s41598-017-14882-z,2017-10-25
10.1084/jem.20150632,2015-09-22
10.1016/j.bj.2016.01.006,2016-03-09
10.1007/s00216-011-5581-3,2011-12-15
10.3201/eid2010.140491,2014-08-11
10.1186/1471-2105-15-150,2014-05-19
10.1371/journal.pone.0168034,2016-12-08
10.1242/bio.037507,2018-11-14
10.3201/eid2503.180708,2019-02-11
10.3390/nano9040593,2019-04-10
10.1016/s1672-0229(05)03004-4,2016-11-28
10.1371/journal.pone.0131460,2015-06-25
10.1371/journal.pone.0199298,2018-06-28
10.1371/journal.pntd.0005655,2017-06-12
10.1128/mbio.02145-14,2014-12-03
10.1371/journal.ppat.1000511,2009-07-09
10.1371/journal.ppat.1000594,2009-09-18
10.1186/s12864-016-2500-1,2016-03-01
10.1038/s41598-018-36485-y,2019-01-24
10.1091/mbc.e18-04-0228,2018-05-03
10.1038/srep32288,2016-08-25
10.3390/v10080437,2018-08-20
10.3390/v11020116,2019-01-29
10.3390/v11060516,2019-06-05
10.1093/nar/gkv048,2015-02-20
10.1038/s41467-018-06000-y,2018-08-31
10.1038/s41598-018-37703-3,2019-01-31
10.1083/jcb.201602046,2016-08-29
10.1038/nsmb.1680,2009-10-18
10.1186/s12967-019-2116-8,2019-11-08
10.1038/s41598-019-48569-4,2019-08-19
10.1186/s13054-015-1083-6,2015-10-14
10.2196/jmir.1963,2011-12-09
10.1155/2013/701317,2013-11-26
10.1186/1745-9974-8-5,2012-09-15
10.18632/oncotarget.19169,2017-07-11
10.2807/1560-7917.es.2020.25.3.2000045,2020-01-23
10.1186/1472-6920-14-158,2014-07-31
10.1111/jvim.15441,2019-02-26
10.1136/bmjgh-2018-001116,2019-02-08
10.1038/srep06006,2014-08-08
10.1136/bmjopen-2018-024800,2019-04-03
10.1038/srep44875,2017-03-23
10.2478/jccm-2020-0013,2020-02-14
10.1371/journal.pone.0028507,2011-12-03
10.4178/epih.e2017033,2017-07-25
10.1038/s41598-020-60425-4,2020-02-25
10.1093/ofid/ofx138,2017-07-29
10.1136/bmjopen-2017-021032,2018-07-12
10.1038/s41598-017-10154-y,2017-09-26
10.1136/bmjopen-2017-020646,2018-03-16
10.1038/srep08850,2015-03-06
10.1021/bi2003444,2011-06-08
10.1371/journal.pone.0178408,2017-06-02
10.1038/s41598-019-51684-x,2019-10-23
10.1038/srep07838,2015-01-16
10.1186/s12909-019-1513-2,2019-03-14
10.1038/sj.emboj.7601746,2007-06-07
10.1093/nar/gkq1220,2010-11-26
10.1371/journal.pmed.0030361,2006-08-01
10.4161/mabs.24291,2013-03-25
10.1073/pnas.1814995116,2019-05-21
10.3201/eid2404.171233,2018-02-26
10.1016/j.virol.2013.03.014,2013-04-04
10.3382/ps/pey535,2018-12-19
10.3390/v11030210,2019-03-04
10.1016/j.jsps.2019.11.016,2019-12-07
10.1038/ncomms5323,2014-07-11
10.1186/1748-7188-9-19,2014-09-11
10.1016/j.chembiol.2014.10.023,2015-01-22
10.4178/epih.e2016048,2016-11-05
10.1038/cddis.2013.267,2013-07-25
10.1073/pnas.1811115115,2018-11-21
10.1126/sciadv.aav4580,2019-04-10
10.1371/journal.pone.0102499,2014-07-22
10.1038/srep26748,2016-05-27
10.1016/j.celrep.2019.11.107,2019-12-24
10.1371/journal.pone.0008805,2010-01-19
10.1038/nature22337,2017-05-31
10.3346/jkms.2017.32.5.744,2017-04-05
10.1292/jvms.17-0559,2018-04-23
10.1371/journal.pone.0203513,2018-12-20
10.1038/mtna.2012.30,2012-08-14
10.3201/eid2204.150976,2016-01-11
10.1038/icb.2017.62,2017-08-22
10.1128/mbio.01839-19,2019-08-26
10.3390/ijms13022196,2012-02-17
10.1371/journal.pone.0189073,2017-12-07
10.1038/srep38597,2016-12-09
10.1038/s41598-017-09119-y,2017-08-11
10.1126/sciadv.1700338,2017-06-30
10.1186/gm520,2014-01-17
10.3343/alm.2018.38.1.46,2017-10-27
10.1039/c7sc03281a,2017-09-25
10.1021/acschembio.7b00052,2017-04-27
10.3390/nano7010002,2016-12-28
10.1098/rsif.2018.0604,2019-06-19
10.1371/journal.ppat.1002976,2012-10-25
10.1093/nar/gkt1022,2013-11-01
10.1098/rsif.2016.0540,2016-10-19
10.1038/s41467-018-04171-2,2018-04-26
10.1038/srep29006,2016-07-04
10.1038/s41598-017-02325-8,2017-05-31
10.1038/s41598-018-37830-x,2019-02-04
10.1038/srep33763,2016-09-22
10.1155/2017/1359064,2017-05-21
10.1186/s12859-019-3138-1,2019-11-04
10.1016/j.isci.2019.08.001,2019-08-06
10.1155/2013/503725,2013-03-07
10.1038/srep25873,2016-05-13
10.18632/oncotarget.14504,2017-01-07
10.3201/eid2506.181983,2019-05-02
10.1128/aac.00383-17,2017-08-15
10.3201/eid1511.090938,2009-10-23
10.1093/nar/gky848,2018-09-11
10.1186/1471-2164-10-350,2009-08-04
10.1371/journal.pone.0153423,2016-04-14
10.1186/s12910-017-0169-x,2017-02-08
10.1155/2016/6735209,2016-06-07
10.1186/s40168-017-0317-z,2017-08-08
10.3390/v11080750,2019-08-15
10.1016/s0140-6736(20)30419-0,2020-02-19
10.1038/srep25904,2016-05-13
10.1016/j.ebiom.2019.01.065,2019-02-10
10.1371/journal.pone.0126092,2015-05-06
10.1186/s12985-017-0915-1,2018-01-05
10.3390/v10040184,2018-04-11
10.5483/bmbrep.2018.51.8.054,2018-09-03
10.1016/j.celrep.2019.04.042,2019-05-09
10.1093/infdis/jiy377,2018-07-14
10.1371/journal.pcbi.1000471,2009-08-20
10.1016/j.nmni.2019.100536,2019-03-27
10.1136/bmjopen-2018-021898,2018-05-21
10.3346/jkms.2017.32.9.1534,2017-08-03
10.1016/j.heliyon.2019.e02726,2019-11-14
10.1002/eji.201747442,2018-04-26
10.1038/s41598-019-53402-z,2019-11-15
10.1371/journal.ppat.0030005,2007-01-13
10.1016/j.csbj.2018.02.006,2018-02-27
10.1371/journal.ppat.1002712,2012-05-17
10.1038/ncomms15582,2017-06-08
10.1038/srep03129,2013-11-07
10.1371/journal.pcbi.1002835,2012-12-27
10.1128/jvi.00990-17,2017-10-12
10.1186/s12985-018-0940-8,2018-02-02
10.1093/nar/gkr833,2011-10-19
10.3390/ijms19103016,2018-10-04
10.1016/j.onehlt.2018.05.002,2018-05-04
10.1038/s41598-017-13316-0,2017-10-06
10.1136/thoraxjnl-2016-209833,2017-06-21
10.1371/journal.ppat.1004086,2014-04-18
10.7554/elife.31257,2018-01-16
10.1371/journal.pone.0226415,2019-12-23
10.1093/nar/gks1254,2012-12-18
10.1111/jam.14235,2019-02-26
10.1371/journal.ppat.1005427,2016-02-05
10.1038/s41598-019-42651-7,2019-04-15
10.1186/s13054-015-0764-5,2015-02-03
10.1016/j.celrep.2013.10.033,2013-11-21
10.1016/j.jot.2014.12.002,2015-01-14
10.1128/mspheredirect.00331-17,2017-10-05
10.1016/j.ijppaw.2019.03.014,2019-03-23
10.1534/genetics.116.198838,2017-06-07
10.1136/bmjopen-2016-011865,2017-01-13
10.1038/nsmb.3371,2017-02-06
10.1111/jvim.15473,2019-04-14
10.1371/journal.ppat.1004848,2015-04-27
10.3390/ijms17111880,2016-11-23
10.1038/s41467-019-13697-y,2019-12-13
10.3389/fimmu.2019.02805,2019-12-03
10.1371/journal.ppat.1007515,2019-01-10
10.1038/s41467-018-02828-6,2018-01-24
10.1038/s41598-018-33873-2,2018-11-15
10.1371/journal.pone.0072234,2013-08-27
10.1371/journal.ppat.1006195,2017-02-03
10.1093/ve/vex024,2017-08-09
10.1038/srep34108,2016-09-29
10.1038/srep38065,2016-11-30
10.3390/ani9100760,2019-10-02
10.3390/v11100896,2019-09-27
10.1016/s0140-6736(19)30721-4,2019-06-27
10.1038/s41598-018-22173-4,2018-03-06
10.1128/mbio.00598-13,2013-09-04
10.3390/v11080742,2019-08-14
10.1371/journal.pone.0065045,2013-05-23
10.1038/nm.2071,2009-12-21
10.1038/mtm.2013.6,2014-02-18
10.1186/s13104-018-3417-3,2018-05-16
10.3390/v11050471,2019-05-24
10.1016/j.jvacx.2019.100009,2019-01-30
10.1371/journal.pntd.0002181,2013-04-18
10.3390/vaccines7040180,2019-11-08
10.3201/eid1503.080872,2009-02-26
10.1038/s41598-019-49579-y,2019-09-09
10.3201/eid1612.101089,2010-11-29
10.1186/s40249-017-0373-4,2017-11-07
10.1038/srep22677,2016-03-07
10.3390/v10110652,2018-11-23
10.3389/fmicb.2019.02879,2019-12-13
10.1042/bsr20110069,2011-07-06
10.1371/journal.ppat.1006286,2017-03-29
10.1021/jp504911r,2014-08-13
10.1016/j.rmcr.2017.06.014,2017-06-30
10.1371/journal.pcbi.1005697,2017-09-12
10.1016/j.curtheres.2017.01.007,2017-02-03
10.1038/celldisc.2017.21,2017-06-27
10.3201/eid2104.141783,2015-03-03
10.3201/eid2601.191227,2019-12-09
10.1093/nar/gkr686,2011-09-09
10.1016/j.jmb.2009.02.046,2009-02-27
10.1002/mbo3.622,2018-04-10
10.3390/ijms20071620,2019-04-02
10.1007/s00335-018-9750-y,2018-06-15
10.1371/journal.pone.0210702,2019-02-01
10.1186/s12896-018-0485-3,2018-12-06
10.1111/mec.15250,2019-09-28
10.18632/oncotarget.14754,2017-01-20
10.3201/eid1912.121088,2013-09-05
10.1371/journal.pone.0150776,2016-03-10
10.1371/journal.ppat.1004664,2015-02-13
10.3390/v12010083,2020-01-10
10.1002/ardp.201500292,2015-11-17
10.1371/journal.pone.0073420,2013-08-30
10.1038/srep14480,2015-09-25
10.1371/journal.pone.0174188,2017-03-17
10.2196/publichealth.7429,2017-09-25
10.1292/jvms.15-0552,2015-11-29
10.3346/jkms.2017.32.10.1576,2017-09-05
10.3201/eid1505.081286,2009-05-06
10.1016/j.cytogfr.2014.08.004,2014-08-24
10.1186/s12917-015-0595-2,2015-11-13
10.1038/s41467-018-06119-y,2018-09-05
10.1016/j.jmii.2020.02.009,2020-02-19
10.1371/journal.pone.0229658,2020-02-28
10.1371/journal.pgen.1007718,2018-10-16
10.1371/journal.ppat.1000756,2010-02-04
10.1534/g3.114.011759,2014-08-14
10.1016/j.phrp.2015.12.007,2015-12-17
10.1016/j.jot.2018.01.003,2018-02-06
10.4081/pr.2020.8495,2020-02-11
10.1093/nar/gkn518,2008-08-19
10.3201/eid2406.171965,2018-05-04
10.1371/journal.pone.0205339,2018-10-08
10.1371/journal.pone.0146251,2016-01-20
10.1186/s12879-019-4277-8,2019-08-01
10.1038/ni.1888,2010-06-06
10.3201/eid2211.161042,2016-09-08
10.1098/rsif.2018.0670,2019-01-16
10.4266/kjccm.2017.00038,2017-06-02
10.1371/journal.pone.0088888,2014-02-19
10.1038/s41598-018-24767-4,2018-04-25
10.1099/vir.0.82666-0,2007-05-07
10.1021/acssynbio.8b00526,2019-02-21
10.1016/j.onehlt.2015.11.001,2015-12-05
10.1371/journal.pcbi.1006857,2019-07-19
10.3201/eid1509.081573,2009-09-02
10.1093/dnares/dsu029,2014-09-30
10.1371/journal.pntd.0005320,2017-05-25
10.1371/journal.ppat.1006867,2018-01-29
10.1038/s41598-017-10605-6,2017-08-24
10.1371/journal.pone.0169255,2017-02-25
10.1371/journal.pcbi.1002454,2012-04-12
10.1371/journal.pone.0133910,2015-08-11
10.1371/journal.pone.0055271,2013-02-02
10.1038/srep46748,2017-04-24
10.3390/molecules23071724,2018-07-16
10.3389/fphar.2019.00945,2019-09-11
10.3389/fimmu.2019.02424,2019-10-24
10.1021/jm500089r,2014-02-24
10.1186/s12879-018-3425-x,2018-10-29
10.1371/journal.pone.0048608,2012-10-31
10.1128/mbio.00609-12,2013-06-12
10.1038/s41598-019-46898-y,2019-07-18
10.1038/msb.2009.71,2009-11-03
10.1016/s2214-109x(16)30168-1,2016-08-30
10.1016/j.vaccine.2017.04.085,2017-05-31
10.1371/journal.pntd.0008065,2020-02-14
10.1186/1472-6963-13-322,2013-08-17
10.1038/ncomms12777,2016-09-22
10.1371/journal.ppat.1000570,2009-09-03
10.1371/journal.pone.0019705,2011-05-17
10.15585/mmwr.mm6906a5,2020-02-13
10.1099/jgv.0.000485,2016-04-19
10.1371/journal.pone.0178433,2017-06-01
10.1016/j.jcv.2016.07.014,2016-07-27
10.1038/srep34862,2016-10-19
10.1038/s41598-017-04628-2,2017-06-22
10.3892/ijo.2020.4961,2020-01-14
10.1136/bmjopen-2015-009936,2016-02-24
10.3201/eid2601.191092,2019-12-09
10.1128/msphere.00312-16,2016-11-24
10.1016/j.onehlt.2018.100080,2019-01-09
10.3390/v10070347,2018-06-27
10.3201/eid2207.160179,2016-03-31
10.7717/peerj.1635,2016-02-04
10.3201/eid1602.090780,2010-01-29
10.3201/eid1912.130043,2013-11-19
10.3201/eid2212.160979,2016-10-28
10.1038/srep41559,2017-01-31
10.1093/nar/gkn544,2008-10-05
10.1111/j.1365-2958.2011.07553.x,2011-01-19
10.1128/aac.01719-19,2019-11-21
10.1186/1297-9716-44-88,2013-10-01
10.4172/jpb.1000218,2012-05-07
10.1038/s41598-018-23357-8,2018-03-29
10.1371/journal.ppat.1006073,2017-01-11
10.1038/s41467-018-06056-w,2018-09-13
10.1016/j.ijid.2020.02.033,2020-02-22
10.1371/journal.pone.0213898,2019-03-21
10.3390/v11100906,2019-09-27
10.1098/rsos.160481,2016-10-26
10.1038/s41598-017-05236-w,2017-07-07
10.1038/s41598-019-43156-z,2019-04-30
10.1093/nar/gkr224,2011-04-28
10.1136/fmch-2020-000333,2020-02-21
10.1038/s41598-019-41964-x,2019-04-05
10.1128/mbio.00862-13,2014-01-29
10.1371/journal.pone.0049265,2012-11-15
10.1038/mi.2015.127,2015-12-09
10.1016/j.ebiom.2015.09.037,2015-09-26
10.1038/ncomms12761,2016-09-28
10.1016/j.ijppaw.2014.06.003,2014-07-08
10.1016/j.idm.2019.06.002,2019-06-14
10.1038/srep45043,2017-03-27
10.1093/ofid/ofy095,2018-04-28
10.1186/s12864-017-3994-x,2017-08-14
10.1371/journal.pone.0057905,2013-03-05
10.1128/msphere.00046-17,2017-03-02
10.1186/s12915-017-0444-9,2017-11-08
10.3390/v11020125,2019-01-30
10.1097/md.0000000000014250,2019-02-07
10.1016/j.idm.2020.02.002,2020-02-14
10.1016/j.idcr.2019.e00593,2019-07-10
10.1371/journal.pmed.1001898,2015-11-03
10.1371/journal.pone.0183544,2017-10-04
10.1084/jem.20180628,2018-08-24
10.1371/journal.pbio.1001571,2013-05-29
10.2196/publichealth.9876,2018-07-06
10.1038/s41598-018-32072-3,2018-09-10
10.1016/s1672-0229(03)01017-9,2016-11-28
10.1016/j.ebiom.2015.08.031,2015-08-18
10.3201/eid2501.181347,2018-11-15
10.1016/j.bsheal.2020.02.001,2020-02-05
10.1128/mbio.00208-10,2010-10-13
10.1016/j.apsb.2017.08.003,2017-09-22
10.1186/1471-2458-13-242,2013-03-19
10.1038/s41467-019-10687-y,2019-06-27
10.3389/fvets.2019.00196,2019-06-25
10.2807/1560-7917.es.2019.24.12.1800331,2019-03-22
10.1111/jvim.14631,2016-12-29
10.1038/s41598-018-24424-w,2018-04-23
10.1371/journal.pone.0071047,2013-08-01
10.1371/journal.pone.0091433,2014-03-11
10.1128/aac.00629-17,2017-06-06
10.1038/s41598-018-27626-4,2018-06-11
10.1186/s12985-015-0269-5,2015-02-25
10.5491/shaw.2012.3.1.77,2012-04-08
10.4178/epih/e2015041,2015-01-07
10.1038/srep31484,2016-08-16
10.1093/bioinformatics/btt245,2013-06-27
10.1038/srep19176,2016-01-18
10.1186/s12859-019-2943-x,2019-06-20
10.3201/eid1410.061587,2008-10-08
10.1007/s00706-013-1137-x,2014-01-24
10.1186/s12859-015-0547-7,2015-04-28
10.1136/thoraxjnl-2014-205213,2014-04-18
10.1016/j.onehlt.2015.08.001,2015-08-11
10.1038/srep40923,2017-01-13
10.1136/bmjopen-2019-032462,2019-11-14
10.1093/ofid/ofz360.2126,2019-10-23
10.1186/s12879-016-1849-8,2016-09-26
10.1186/1471-2105-6-113,2005-05-10
10.1038/srep26516,2016-05-24
10.1128/msphere.00585-18,2019-01-22
10.1093/infdis/jiy359,2018-06-12
10.1371/journal.pone.0210869,2019-01-24
10.1038/s41598-018-31496-1,2018-08-24
10.1371/journal.pone.0165361,2016-10-31
10.3390/molecules22050810,2017-05-17
10.3390/ijms20205073,2019-10-14
10.1111/jvim.15492,2019-04-03
10.1093/nar/gku386,2014-05-30
10.1038/s41598-017-02667-3,2017-05-18
10.1371/journal.pgen.1008411,2019-10-04
10.1111/jvim.15529,2019-05-28
10.1021/acsomega.8b03224,2019-01-31
10.1016/j.celrep.2014.12.054,2015-01-29
10.1017/s0950268820000424,2020-02-26
10.1128/mbio.00365-18,2018-04-16
10.1038/s41467-018-05746-9,2018-08-14
10.3390/v11080743,2019-08-14
10.1371/journal.pone.0087194,2014-01-29
10.1186/1471-2458-12-870,2012-10-12
10.1371/journal.pone.0217012,2019-05-15
10.1016/s1672-0229(04)02008-x,2016-11-28
10.1038/srep22856,2016-03-09
10.1186/s13756-015-0061-8,2015-05-20
10.1038/srep40351,2017-01-09
10.3201/eid2301.161081,2016-12-08
10.1128/mbio.01408-18,2018-08-06
10.1038/nature23670,2017-08-22
10.1038/srep24727,2016-04-20
10.1371/journal.pcbi.1002015,2011-03-17
10.1038/srep20514,2016-02-10
10.1038/s41598-018-35180-2,2018-11-05
10.1186/s13104-015-1047-6,2015-03-20
10.1038/s41598-018-25281-3,2018-04-26
10.1038/s41598-018-31540-0,2018-09-03
10.5713/ajas.2013.13471,2014-04-02
10.1292/jvms.16-0020,2016-06-03
10.1016/s1674-8301(10)60059-0,2010-12-31
10.1186/s12879-018-3040-x,2018-03-12
10.1371/journal.pntd.0005480,2017-06-08
10.1038/emi.2016.130,2017-01-04
10.3389/fmicb.2019.03036,2020-01-30
10.1371/journal.pntd.0005018,2016-09-23
10.1007/s00253-019-09694-2,2019-02-23
10.1038/ncomms1796,2012-04-24
10.1128/mbio.02445-14,2015-02-11
10.7150/thno.4525,2013-01-11
10.1292/jvms.16-0489,2017-01-07
10.3390/v12010079,2020-01-10
10.1021/acs.estlett.6b00105,2016-04-09
10.1136/bmjopen-2013-003903,2014-03-07
10.1371/journal.pntd.0007745,2019-09-27
10.1038/srep03254,2013-11-19
10.24171/j.phrp.2020.11.1.09,2020-02-21
10.1016/j.toxrep.2015.11.011,2015-12-15
10.5966/sctm.2015-0374,2016-09-23
10.3762/bjoc.10.200,2014-08-19
10.3390/v9080214,2017-08-08
10.3201/eid2103.141658,2014-12-10
10.1038/nchem.2325,2015-08-17
10.1371/journal.pcbi.1000895,2010-08-19
10.1038/srep18030,2015-12-09
10.1098/rsob.160327,2017-04-26
10.3389/fimmu.2017.01197,2017-09-27
10.1371/journal.pntd.0007512,2019-08-05
10.1136/bmjgh-2016-000121,2017-02-24
10.1038/s41591-019-0568-2,2019-09-09
10.1136/vr.104148,2017-11-10
10.1038/ncomms13473,2016-11-22
10.1038/s41598-017-03799-2,2017-06-09
10.3201/eid1007.030749,2012-03-28
10.1371/journal.pone.0160378,2016-08-18
10.1038/srep36948,2016-11-15
10.1038/s41541-017-0020-x,2017-06-20
10.1038/s41598-018-29693-z,2018-07-23
10.1007/s10393-018-1322-9,2018-03-19
10.1016/s2468-2667(20)30033-5,2020-02-19
10.1128/mbio.00180-12,2012-08-15
10.1136/bmjopen-2015-010302,2016-07-30
10.1186/s13073-015-0212-9,2015-09-01
10.1371/journal.pmed.1002170,2016-11-15
10.1128/jcm.01463-16,2017-03-23
10.1038/srep17577,2015-12-02
10.1128/jvi.00714-19,2019-06-21
10.1371/journal.pone.0019496,2011-04-29
10.1038/s41598-019-51149-1,2019-10-10
10.3201/eid1005.030419,2012-05-15
10.1186/1471-2164-15-1164,2015-06-18
10.1038/s41467-018-03226-8,2018-02-19
10.3201/eid2402.170759,2018-01-04
10.1016/j.apsb.2017.02.003,2017-04-01
10.1016/j.onehlt.2019.100105,2019-10-19
10.1038/ncomms9749,2015-11-09
10.1371/journal.pone.0004219,2009-01-16
10.3390/v7102884,2015-10-26
10.3201/eid1005.030717,2012-05-15
10.3389/fnmol.2017.00099,2017-04-06
10.3390/ijms19123867,2018-12-04
10.1016/j.stemcr.2014.04.005,2014-05-15
10.1111/jvim.14695,2017-04-08
10.1016/j.hrcr.2019.04.003,2019-04-24
10.3201/eid2412.180879,2018-11-07
10.1016/s2542-5196(19)30243-8,2019-12-16
10.1016/j.celrep.2020.01.050,2020-02-11
10.3390/v9090235,2017-08-23
10.3201/eid2112.150437,2015-10-29
10.4269/ajtmh.16-0733,2017-05-02
10.1038/s41467-017-00220-4,2017-08-02
10.1099/jgv.0.001128,2018-08-07
10.1186/s12917-015-0575-6,2015-10-09
10.1371/journal.pone.0095322,2014-04-16
