source_x,doi,pmcid,pubmed_id,date
PMC,NA,PMC1082943,NA,NA
PMC,10.1128/JVI.79.8.4764-4773.2005,PMC1069551,NA,NA
PMC,10.1128/JVI.79.8.4700-4708.2005,PMC1069536,NA,NA
PMC,10.1128/JVI.79.7.4550-4551.2005,PMC1061586,NA,NA
PMC,10.1128/JVI.79.7.4369-4381.2005,PMC1061546,NA,NA
PMC,NA,PMC1200725,NA,NA
PMC,NA,PMC1200711,NA,NA
PMC,10.1093/qjmed/hci042,PMC4006218,NA,2005-03-21
PMC,10.1038/sj.emboj.7600640,PMC1142572,NA,2005-03-24
PMC,NA,PMC2624207,NA,NA
PMC,NA,PMC1602352,NA,NA
PMC,10.1370/afm.271,PMC1466851,NA,2005-03-29
PMC,10.1136/bjo.2004.054130,PMC1772561,NA,2005-02-18
PMC,10.1128/CDLI.12.3.474-476.2005,PMC1065208,NA,NA
PMC,10.1111/j.1365-2249.2004.02787.x,PMC1809317,NA,2005-02-23
PMC,10.1172/JCI200524507,PMC1052015,NA,NA
PMC,10.1172/JCI200523334,PMC1051998,NA,NA
PMC,10.1128/JCM.43.3.1411-1414.2005,PMC1081260,NA,NA
PMC,10.1128/JCM.43.3.1480-1483.2005,PMC1081243,NA,NA
PMC,10.1136/jcp.2004.016592,PMC1770583,NA,2005-02-25
PMC,10.1136/jech.2004.020180,PMC1733040,NA,2005-02-11
PMC,10.1128/JVI.79.6.3448-3458.2005,PMC1075736,NA,NA
PMC,10.1128/JVI.79.6.3289-3296.2005,PMC1075733,NA,NA
PMC,10.1128/JVI.79.6.3391-3400.2005,PMC1075728,NA,NA
PMC,10.1128/JVI.79.6.3370-3381.2005,PMC1075721,NA,NA
PMC,10.1128/JVI.79.6.3846-3850.2005,PMC1075706,NA,NA
PMC,10.1128/JVI.79.6.3401-3408.2005,PMC1075701,NA,NA
PMC,10.1128/JVI.79.6.3822-3830.2005,PMC1075687,NA,NA
PMC,10.1128/JVI.79.5.3223-3225.2005,PMC548474,NA,NA
PMC,10.1128/JVI.79.5.3182-3186.2005,PMC548460,NA,NA
PMC,10.1128/JVI.79.5.3097-3106.2005,PMC548458,NA,NA
PMC,10.1128/JVI.79.5.2900-2909.2005,PMC548455,NA,NA
PMC,10.1128/JVI.79.5.2678-2688.2005,PMC548443,NA,NA
PMC,10.1038/nrmicro1099,PMC4382915,NA,2005-03-01
PMC,10.1002/pmic.200401114,PMC3035721,NA,2005-02-16
PMC,10.3748/wjg.v11.i7.1023,PMC4250764,NA,2014-11-21
PMC,10.1073/pnas.0500088102,PMC549469,NA,2005-02-15
PMC,NA,PMC548715,NA,NA
PMC,NA,PMC548171,NA,NA
PMC,10.1073/pnas.0409608102,PMC548959,NA,2005-02-05
PMC,NA,PMC1463211,NA,NA
PMC,NA,PMC3211568,NA,NA
PMC,NA,PMC3211558,NA,NA
PMC,NA,PMC1082864,NA,NA
PMC,10.1128/CDLI.12.2.249-253.2005,PMC549303,NA,NA
PMC,10.1128/CDLI.12.2.321-328.2005,PMC549298,NA,NA
PMC,10.1038/sj.embor.7400338,PMC1299248,NA,2005-02-02
PMC,10.1128/JCM.43.2.589-595.2005,PMC548105,NA,NA
PMC,10.1128/JCM.43.2.962-965.2005,PMC548103,NA,NA
PMC,10.1128/JCM.43.2.916-918.2005,PMC548090,NA,NA
PMC,10.1128/JCM.43.2.778-785.2005,PMC548067,NA,NA
PMC,10.1128/JCM.43.2.565-571.2005,PMC548062,NA,NA
PMC,10.1128/JCM.43.2.716-720.2005,PMC548055,NA,NA
PMC,10.1128/JVI.79.4.2001-2009.2005,PMC546586,NA,NA
PMC,10.1128/JVI.79.4.2506-2516.2005,PMC546574,NA,NA
PMC,10.1128/JVI.79.4.2620-2625.2005,PMC546564,NA,NA
PMC,10.1128/JVI.79.4.2559-2572.2005,PMC546560,NA,NA
PMC,10.1128/JVI.79.4.2079-2086.2005,PMC546554,NA,NA
PMC,10.1128/JVI.79.3.1635-1644.2005,PMC544131,NA,NA
PMC,10.1128/JVI.79.3.1906-1910.2005,PMC544123,NA,NA
PMC,10.1128/JVI.79.3.1743-1752.2005,PMC544113,NA,NA
PMC,10.1128/JVI.79.3.1595-1604.2005,PMC544107,NA,NA
PMC,10.1128/JVI.79.3.1966-1969.2005,PMC544093,NA,NA
PMC,10.1128/JVI.79.3.1438-1451.2005,PMC544081,NA,NA
PMC,10.1073/pnas.0409065102,PMC545557,NA,2005-01-11
PMC,10.2105/AJPH.2004.040121,PMC1449845,NA,NA
PMC,NA,PMC1560848,NA,NA
PMC,10.1308/1478708051414,PMC1963852,NA,2005-01-05
PMC,NA,PMC1266255,NA,NA
PMC,NA,PMC2095008,NA,NA
PMC,10.1007/BF03404018,PMC6975983,NA,NA
PMC,NA,PMC1082856,NA,NA
PMC,10.1128/CDLI.12.1.135-140.2005,PMC540218,NA,NA
PMC,10.1111/j.1365-2249.2005.02681.x,PMC1809271,NA,2004-12-14
PMC,NA,PMC5292138,NA,NA
PMC,10.1038/sj.embor.7400326,PMC1299236,NA,2005-01-10
PMC,10.1038/sj.embor.7400320,PMC1299230,NA,2005-01-10
PMC,10.1111/j.1365-2567.2004.02000.x,PMC1782065,NA,2004-12-16
PMC,10.1128/JCM.43.1.427-430.2005,PMC540134,NA,NA
PMC,10.1128/JCM.43.1.455-457.2005,PMC540110,NA,NA
PMC,NA,PMC545145,NA,NA
PMC,NA,PMC545132,NA,NA
PMC,NA,PMC4880470,NA,NA
PMC,10.1128/JVI.79.1.47-56.2005,PMC538726,NA,NA
PMC,10.1128/JVI.79.1.503-511.2005,PMC538722,NA,NA
PMC,10.1128/JVI.79.1.512-524.2005,PMC538713,NA,NA
PMC,10.1128/JVI.79.1.314-325.2005,PMC538698,NA,NA
PMC,10.1128/JVI.79.1.644-648.2005,PMC538694,NA,NA
PMC,10.1128/JVI.79.2.1164-1179.2005,PMC538594,NA,NA
PMC,10.1128/JVI.79.2.884-895.2005,PMC538593,NA,NA
PMC,10.1128/JVI.79.2.696-704.2005,PMC538568,NA,NA
PMC,10.1128/JVI.79.2.1036-1044.2005,PMC538555,NA,NA
PMC,NA,PMC2891530,NA,NA
PMC,NA,PMC2569989,NA,NA
PMC,NA,PMC2569985,NA,NA
PMC,NA,PMC2569983,NA,NA
PMC,10.1089/vim.2005.18.17,PMC1393289,NA,2005-03-31
PMC,10.1073/pnas.0406765102,PMC544290,NA,2005-01-11
PMC,NA,PMC535962,NA,NA
PMC,10.1038/sj.emboj.7600507,PMC544919,NA,2004-12-23
PMC,10.1073/pnas.0406128102,PMC539766,NA,2004-12-17
PMC,10.1073/pnas.0406927102,PMC539790,NA,2004-12-16
PMC,10.3748/wjg.v10.i24.3602,PMC4612000,NA,2015-10-25
PMC,10.1073/pnas.0408159101,PMC536048,NA,2004-12-07
PMC,10.1128/AAC.48.12.4813-4821.2004,PMC529219,NA,NA
PMC,10.1128/JCM.42.12.5885-5888.2004,PMC535232,NA,NA
PMC,10.1128/JCM.42.12.5472-5476.2004,PMC535215,NA,NA
PMC,10.1136/jech.2003.017483,PMC1732647,NA,2004-11-16
PMC,NA,PMC1732642,NA,NA
PMC,10.1128/JVI.78.24.14043-14047.2004,PMC533950,NA,NA
PMC,10.1128/JVI.78.24.13653-13668.2004,PMC533942,NA,NA
PMC,10.1128/JVI.78.24.13543-13552.2004,PMC533937,NA,NA
PMC,10.1128/JVI.78.24.13600-13612.2004,PMC533933,NA,NA
PMC,10.1128/JVI.78.24.14057-14061.2004,PMC533918,NA,NA
PMC,10.1128/JVI.78.24.13804-13811.2004,PMC533908,NA,NA
PMC,10.1128/JVI.78.23.13153-13162.2004,PMC525026,NA,NA
PMC,10.1016/S1572-1000(05)00007-4,PMC4108220,NA,NA
PMC,10.1136/thx.2004.024307,PMC1746916,NA,2004-11-24
PMC,10.3748/wjg.v10.i23.3500,PMC4576235,NA,2015-09-19
PMC,10.1073/pnas.0407992101,PMC535397,NA,2004-12-01
PMC,10.1042/BJ20041142,PMC1134104,NA,NA
PMC,10.1503/cmaj.1031257,PMC527337,NA,2004-11-22
PMC,10.1503/cmaj.1040398,PMC527336,NA,2004-11-22
PMC,10.1503/cmaj.1031580,PMC527332,NA,2004-11-22
PMC,NA,PMC527299,NA,NA
PMC,10.1093/nar/gnh157,PMC534638,NA,2004-11-24
PMC,NA,PMC1691871,NA,NA
PMC,NA,PMC529389,NA,NA
PMC,NA,PMC527743,NA,NA
PMC,NA,PMC527677,NA,NA
PMC,10.1503/cmaj.1041634,PMC524952,NA,2004-11-08
PMC,10.1503/cmaj.1041624,PMC524940,NA,2004-11-08
PMC,10.1073/pnas.0405816101,PMC528950,NA,2004-11-09
PMC,10.1098/rspb.2004.2800,PMC1691853,NA,2004-10-21
PMC,NA,PMC526148,NA,NA
PMC,NA,PMC526127,NA,NA
PMC,NA,PMC1448562,NA,NA
PMC,NA,PMC2094993,NA,NA
PMC,NA,PMC2094990,NA,NA
PMC,10.1128/CDLI.11.6.1148-1153.2004,PMC524763,NA,NA
PMC,10.1128/CDLI.11.6.1182-1184.2004,PMC524739,NA,NA
PMC,10.7861/clinmedicine.4-6-551,PMC4951994,NA,2013-02-19
PMC,10.7861/clinmedicine.4-6-505,PMC4951985,NA,2013-02-19
PMC,10.1038/sj.embor.7400288,PMC1299183,NA,2004-11-02
PMC,10.3201/eid1011.040797_02,PMC3329048,NA,2012-03-26
PMC,10.3201/eid1011.040624_05,PMC3329032,NA,2012-03-26
PMC,10.3201/eid1011.040623_14,PMC3329027,NA,2012-03-26
PMC,10.3201/eid1011.040622_03,PMC3329010,NA,2012-03-26
PMC,10.1136/emj.2003.010678,PMC1726484,NA,2004-10-21
PMC,NA,PMC4066412,NA,NA
PMC,10.1128/JCM.42.11.5309-5314.2004,PMC525273,NA,NA
PMC,10.1128/JVI.78.22.12672-12676.2004,PMC525089,NA,NA
PMC,10.1128/JVI.78.22.12218-12224.2004,PMC525082,NA,NA
PMC,10.1128/JVI.78.22.12683-12688.2004,PMC525053,NA,NA
PMC,10.1128/JVI.78.22.12557-12565.2004,PMC525052,NA,NA
PMC,10.1128/JVI.78.21.12090-12095.2004,PMC523257,NA,NA
PMC,10.1128/JVI.78.21.11980-11987.2004,PMC523246,NA,NA
PMC,10.1128/JVI.78.21.11551-11562.2004,PMC523235,NA,NA
PMC,NA,PMC1757874,NA,NA
PMC,10.1261/rna.7139704,PMC1370657,NA,2004-10-20
PMC,10.1136/thx.2004.025940,PMC1746885,NA,2004-10-31
PMC,10.1073/pnas.0404940101,PMC524217,NA,2004-10-26
PMC,10.1073/pnas.0403812101,PMC524836,NA,2004-10-21
PMC,NA,PMC523101,NA,NA
PMC,NA,PMC5319420,NA,NA
PMC,10.1073/pnas.0308344101,PMC524041,NA,2004-10-12
PMC,10.1073/pnas.0403822101,PMC523446,NA,2004-10-07
PMC,10.1073/pnas.0404758101,PMC521982,NA,2004-08-06
PMC,NA,PMC1448514,NA,NA
PMC,NA,PMC1111362,NA,NA
PMC,10.1128/CMR.17.4.863-893.2004,PMC523567,NA,NA
PMC,10.1038/sj.embor.7400257,PMC1299213,NA,2004-10-01
PMC,10.1038/sj.embor.7400228,PMC1299209,NA,2004-10-01
PMC,10.1038/sj.embor.7400226,PMC1299207,NA,2004-10-01
PMC,NA,PMC2870165,NA,NA
PMC,NA,PMC2870163,NA,NA
PMC,10.1128/JCM.42.10.4524-4529.2004,PMC522361,NA,NA
PMC,10.1128/JCM.42.10.4809-4811.2004,PMC522311,NA,NA
PMC,10.1128/JCM.42.10.4632-4635.2004,PMC522293,NA,NA
PMC,10.1128/JCM.42.10.4453-4461.2004,PMC522289,NA,NA
PMC,10.1136/jech.2004.022079,PMC1763342,NA,2004-09-13
PMC,10.1136/jme.2003.006403,PMC1733952,NA,2004-10-05
PMC,10.1136/jme.2002.000794,PMC1733920,NA,2004-10-05
PMC,NA,PMC2568513,NA,NA
PMC,10.1016/j.jneuroim.2004.06.003,PMC4766842,NA,2004-08-11
PMC,10.1128/JVI.78.20.11429-11433.2004,PMC521845,NA,NA
PMC,10.1128/JVI.78.20.11416-11421.2004,PMC521834,NA,NA
PMC,10.1128/JVI.78.20.11401-11404.2004,PMC521815,NA,NA
PMC,10.1128/JVI.78.20.10848-10855.2004,PMC521813,NA,NA
PMC,10.1128/JVI.78.20.11334-11339.2004,PMC521800,NA,NA
PMC,10.1128/JVI.78.20.10865-10877.2004,PMC521798,NA,NA
PMC,10.1128/JVI.78.19.10328-10335.2004,PMC516425,NA,NA
PMC,10.1128/JVI.78.19.10410-10419.2004,PMC516409,NA,NA
PMC,10.1128/JVI.78.19.10543-10555.2004,PMC516396,NA,NA
PMC,10.1128/JVI.78.19.10628-10635.2004,PMC516384,NA,NA
PMC,NA,PMC1200681,NA,NA
PMC,10.1136/thx.2004.023762,PMC1746851,NA,2004-09-28
PMC,10.1042/BJ20040984,PMC1134038,NA,NA
PMC,10.1073/pnas.0406115101,PMC521116,NA,2004-09-21
PMC,NA,PMC517626,NA,NA
PMC,10.1093/nar/gkh829,PMC519117,NA,2004-09-24
PMC,NA,PMC2622924,NA,NA
PMC,10.1042/BJ20040894,PMC1133959,NA,NA
PMC,NA,PMC516142,NA,NA
PMC,NA,PMC3564298,NA,NA
PMC,10.1136/bjo.2003.035931.corr1,PMC1772329,NA,2004-08-17
PMC,NA,PMC2622975,NA,NA
PMC,10.1128/IAI.72.9.5106-5114.2004,PMC517419,NA,NA
PMC,10.1172/JCI200422812,PMC514595,NA,NA
PMC,NA,PMC1770424,NA,NA
PMC,NA,PMC1732897,NA,NA
PMC,10.1136/jech.2003.015040,PMC1732895,NA,2004-08-13
PMC,NA,PMC1732873,NA,NA
PMC,10.1128/JVI.78.18.10156-10165.2004,PMC515023,NA,NA
PMC,10.1128/JVI.78.18.10122-10132.2004,PMC515014,NA,NA
PMC,10.1128/JVI.78.18.9904-9917.2004,PMC514984,NA,NA
PMC,10.1128/JVI.78.18.9977-9986.2004,PMC514967,NA,NA
PMC,10.1128/JVI.78.17.9007-9015.2004,PMC506966,NA,NA
PMC,10.1128/JVI.78.17.9073-9083.2004,PMC506962,NA,NA
PMC,10.1128/JVI.78.17.8951-8959.2004,PMC506949,NA,NA
PMC,10.1111/j.0887-378X.2004.00317.x,PMC2690224,NA,NA
PMC,10.1136/pgmj.2004.019182,PMC1743105,NA,2004-09-08
PMC,10.1016/j.phr.2004.07.002,PMC1497663,NA,2004-10-12
PMC,10.1016/j.phr.2004.07.003,PMC1497658,NA,2004-10-12
PMC,10.1373/clinchem.2004.034330,PMC1592527,NA,2004-08-20
PMC,10.1001/jama.292.7.828,PMC2377357,NA,2004-08-17
PMC,10.1503/cmaj.1041149,PMC509036,NA,2004-08-16
PMC,NA,PMC509389,NA,NA
PMC,NA,PMC509335,NA,NA
PMC,10.1073/pnas.0403127101,PMC514660,NA,2004-08-11
PMC,10.1128/AAC.48.8.2876-2882.2004,PMC478516,NA,NA
PMC,NA,PMC1720037,NA,NA
PMC,10.1136/adc.2003.047084,PMC1720033,NA,2004-07-21
PMC,10.1136/bjo.2003.036830,PMC1772290,NA,2004-07-17
PMC,10.3201/eid1008.040284,PMC3320416,15503397,2012-03-26
PMC,10.3201/eid1008.040115,PMC3320396,15503404,2012-03-26
PMC,NA,PMC2870154,NA,NA
PMC,10.1128/IAI.72.8.4410-4415.2004,PMC470699,NA,NA
PMC,10.1128/JCM.42.8.3707-3710.2004,PMC497654,NA,NA
PMC,10.1128/JCM.42.8.3661-3664.2004,PMC497609,NA,NA
PMC,10.1136/jme.2003.002436,PMC1733901,NA,2004-08-03
PMC,10.1128/JVI.78.16.8701-8708.2004,PMC479086,NA,NA
PMC,10.1128/JVI.78.16.8468-8476.2004,PMC479075,NA,NA
PMC,10.1128/JVI.78.16.8824-8834.2004,PMC479063,NA,NA
PMC,10.1128/JVI.78.16.8601-8608.2004,PMC479052,NA,NA
PMC,10.1128/JVI.78.15.8102-8113.2004,PMC446141,NA,NA
PMC,10.1128/JVI.78.15.8094-8101.2004,PMC446125,NA,NA
PMC,10.1128/JVI.78.15.7863-7866.2004,PMC446116,NA,NA
PMC,10.1128/JVI.78.15.8135-8145.2004,PMC446101,NA,NA
PMC,10.1128/JVI.78.15.7984-7989.2004,PMC446089,NA,NA
PMC,NA,PMC1747115,NA,NA
PMC,10.1136/thx.2003.017665,PMC1747111,NA,2004-07-28
PMC,10.1136/thx.2003.019166,PMC1747096,NA,2004-07-28
PMC,NA,PMC1747093,NA,NA
PMC,NA,PMC1747089,NA,NA
PMC,NA,PMC498014,NA,NA
PMC,10.1038/sj.emboj.7600336,PMC514510,NA,2004-07-30
PMC,10.1098/rstb.2004.1481,PMC1693400,NA,2004-07-08
PMC,10.1098/rstb.2004.1493,PMC1693399,NA,2004-07-08
PMC,10.1098/rstb.2004.1491,PMC1693398,NA,2004-07-08
PMC,10.1098/rstb.2004.1488,PMC1693397,NA,2004-07-08
PMC,10.1098/rstb.2004.1485,PMC1693396,NA,2004-07-08
PMC,10.1098/rstb.2004.1478,PMC1693395,NA,2004-07-08
PMC,10.1098/rstb.2004.1489,PMC1693394,NA,2004-07-08
PMC,10.1098/rstb.2004.1492,PMC1693393,NA,2004-07-08
PMC,10.1098/rstb.2004.1484,PMC1693392,NA,2004-07-08
PMC,10.1098/rstb.2004.1487,PMC1693391,NA,2004-07-08
PMC,10.1098/rstb.2004.1482,PMC1693390,NA,2004-07-08
PMC,10.1098/rstb.2004.1490,PMC1693389,NA,2004-07-08
PMC,10.1098/rstb.2004.1483,PMC1693388,NA,2004-07-08
PMC,10.1098/rstb.2004.1480,PMC1693387,NA,2004-07-08
PMC,10.1098/rstb.2004.1486,PMC1693386,NA,2004-07-08
PMC,10.1073/pnas.0404157101,PMC509192,NA,2004-07-28
PMC,NA,PMC478255,NA,NA
PMC,NA,PMC478253,NA,NA
PMC,10.1038/sj.embor.7400204,PMC1299115,NA,2004-07-16
PMC,10.1073/pnas.0403600101,PMC509180,NA,2004-07-13
PMC,10.1073/pnas.0404433101,PMC509179,NA,2004-07-13
PMC,NA,PMC449834,NA,NA
PMC,10.1136/bmj.38127.444838.63,PMC449811,NA,2004-06-08
PMC,NA,PMC1448404,NA,NA
PMC,NA,PMC1448403,NA,NA
PMC,10.1128/AAC.48.7.2693-2696.2004,PMC434198,NA,NA
PMC,10.1136/bjo.2003.039461,PMC1772218,NA,2004-06-17
PMC,NA,PMC1772217,NA,NA
PMC,10.1136/bjo.2003.035931,PMC1772213,NA,2004-06-17
PMC,NA,PMC2622914,NA,NA
PMC,NA,PMC2622900,NA,NA
PMC,NA,PMC2622899,NA,NA
PMC,NA,PMC2094976,NA,NA
PMC,NA,PMC2094974,NA,NA
PMC,10.1007/BF03405126,PMC6976022,NA,NA
PMC,10.1128/CDLI.11.4.736-741.2004,PMC440625,NA,NA
PMC,10.1128/CDLI.11.4.792-794.2004,PMC440623,NA,NA
PMC,10.1128/CDLI.11.4.699-703.2004,PMC440612,NA,NA
PMC,10.1128/CDLI.11.4.665-668.2004,PMC440610,NA,NA
PMC,10.1111/j.1365-2249.2004.02526.x,PMC1809084,NA,2004-06-15
PMC,10.1111/j.1365-2249.2004.02512.x,PMC1809083,NA,2004-06-15
PMC,10.1111/j.1365-2249.2004.02501.x,PMC1809074,NA,2004-06-15
PMC,10.1128/CMR.17.3.509-539.2004,PMC452556,NA,NA
PMC,10.1128/JCM.42.7.3196-3206.2004,PMC446305,NA,NA
PMC,10.1128/JCM.42.7.3212-3218.2004,PMC446277,NA,NA
PMC,10.1128/JCM.42.7.2884-2889.2004,PMC446266,NA,NA
PMC,10.1128/JCM.42.7.3291-3294.2004,PMC446234,NA,NA
PMC,10.1128/JVI.78.14.7861.2004,PMC434133,NA,NA
PMC,10.1128/JVI.78.14.7828-7832.2004,PMC434127,NA,NA
PMC,10.1128/JVI.78.14.7291-7298.2004,PMC434121,NA,NA
PMC,10.1128/JVI.78.14.7523-7527.2004,PMC434119,NA,NA
PMC,10.1128/JVI.78.14.7369-7378.2004,PMC434101,NA,NA
PMC,10.1128/JVI.78.14.7846-7851.2004,PMC434098,NA,NA
PMC,10.1128/JVI.78.14.7311-7318.2004,PMC434096,NA,NA
PMC,10.1128/JVI.78.14.7833-7838.2004,PMC434081,NA,NA
PMC,10.1128/JVI.78.13.6723-6734.2004,PMC421683,NA,NA
PMC,10.1128/JVI.78.13.6938-6945.2004,PMC421668,NA,NA
PMC,10.1128/JVI.78.13.7217-7226.2004,PMC421657,NA,NA
PMC,10.1093/nar/gkh362,PMC441500,NA,2007-02-16
PMC,10.1136/pgmj.2004.020263,PMC1743054,NA,2004-07-14
PMC,10.1073/pnas.0403596101,PMC454157,NA,2004-06-29
PMC,10.1073/pnas.0403492101,PMC470755,NA,2004-06-22
PMC,NA,PMC428509,NA,NA
PMC,NA,PMC421767,NA,NA
PMC,10.1073/pnas.0400335101,PMC428489,NA,2004-06-08
PMC,NA,PMC420316,NA,NA
PMC,NA,PMC1615765,NA,NA
PMC,NA,PMC1448369,NA,NA
PMC,10.1136/adc.2003.039420,PMC1719957,NA,2004-05-21
PMC,NA,PMC2622862,NA,NA
PMC,NA,PMC2214625,NA,NA
PMC,10.1111/j.1365-2249.2004.02516.x,PMC1809049,NA,2004-12-21
PMC,10.1111/j.1365-2249.2004.02517.x,PMC1809043,NA,2004-12-21
PMC,10.1038/sj.embor.7400181,PMC1299089,NA,2004-06-01
PMC,NA,PMC2870125,NA,NA
PMC,NA,PMC2870119,NA,NA
PMC,10.1128/JCM.42.6.2629-2635.2004,PMC427886,NA,NA
PMC,10.1128/JCM.42.6.2359-2365.2004,PMC427820,NA,NA
PMC,10.1128/JCM.42.6.2771-2773.2004,PMC427811,NA,NA
PMC,10.1128/JVI.78.12.6091-6101.2004,PMC416551,NA,NA
PMC,10.1128/JVI.78.12.6134-6142.2004,PMC416513,NA,NA
PMC,10.1128/JVI.78.11.5913-5922.2004,PMC415842,NA,NA
PMC,10.1128/JVI.78.11.5642-5650.2004,PMC415834,NA,NA
PMC,10.1128/JVI.78.11.5619-5632.2004,PMC415832,NA,NA
PMC,10.1128/JVI.78.11.5658-5669.2004,PMC415820,NA,NA
PMC,10.1128/JVI.78.11.5612-5618.2004,PMC415819,NA,NA
PMC,10.1128/JVI.78.11.6048-6054.2004,PMC415802,NA,NA
PMC,10.1128/JVI.78.11.5957-5965.2004,PMC415798,NA,NA
PMC,10.1128/JVI.78.11.6061-6066.2004,PMC415797,NA,NA
PMC,10.1128/JVI.78.11.5891-5899.2004,PMC415795,NA,NA
PMC,10.3748/wjg.v10.i11.1652,PMC4572772,NA,2015-09-18
PMC,NA,PMC420159,NA,NA
PMC,10.1073/pnas.0402753101,PMC423260,NA,2004-05-26
PMC,NA,PMC416634,NA,NA
PMC,10.1073/pnas.0400576101,PMC420415,NA,2004-05-19
PMC,10.1073/pnas.0402443101,PMC419573,NA,2004-05-18
PMC,NA,PMC411137,NA,NA
PMC,NA,PMC411117,NA,NA
PMC,NA,PMC411101,NA,NA
PMC,NA,PMC411088,NA,NA
PMC,NA,PMC406316,NA,NA
PMC,NA,PMC406312,NA,NA
PMC,NA,PMC1448321,NA,NA
PMC,NA,PMC403836,NA,NA
PMC,NA,PMC2094971,NA,NA
PMC,NA,PMC2094968,NA,NA
PMC,NA,PMC1904416,NA,NA
PMC,NA,PMC1904415,NA,NA
PMC,NA,PMC1904414,NA,NA
PMC,10.1128/CDLI.11.3.515-524.2004,PMC404567,NA,NA
PMC,10.1136/emj.2003.011122,PMC1726342,NA,2004-04-23
PMC,10.1101/gr.1890304,PMC479126,NA,2004-05-03
PMC,10.1111/j.1365-2567.2004.01856.x,PMC1782461,NA,2004-04-16
PMC,10.1128/JCM.42.5.2306-2309.2004,PMC404667,NA,NA
PMC,10.1128/JCM.42.5.1956-1961.2004,PMC404656,NA,NA
PMC,10.1128/JCM.42.5.2094-2100.2004,PMC404649,NA,NA
PMC,10.1128/JCM.42.5.2043-2047.2004,PMC404639,NA,NA
PMC,10.1128/JCM.42.5.2173-2185.2004,PMC404638,NA,NA
PMC,10.1128/JCM.42.5.1994-1999.2004,PMC404607,NA,NA
PMC,10.1128/JCM.42.5.2351-2352.2004,PMC404591,NA,NA
PMC,NA,PMC1732776,NA,NA
PMC,NA,PMC1732761,NA,NA
PMC,NA,PMC1732755,NA,NA
PMC,10.1128/JVI.78.10.5486-5490.2004,PMC400329,NA,NA
PMC,10.1128/JVI.78.9.4638-4645.2004,PMC387705,NA,NA
PMC,10.1128/JVI.78.9.4433-4443.2004,PMC387704,NA,NA
PMC,10.1128/JVI.78.9.4552-4560.2004,PMC387703,NA,NA
PMC,10.1128/JVI.78.9.4827-4837.2004,PMC387691,NA,NA
PMC,NA,PMC2726570,NA,NA
PMC,NA,PMC2721179,NA,NA
PMC,10.1261/rna.7010904,PMC1370571,NA,2004-04-20
PMC,10.1136/thx.2004.024992,PMC1747016,NA,2004-04-28
PMC,10.1136/thx.2004.la0088,PMC1747012,NA,2004-04-28
PMC,10.1136/thx.2004.023572,PMC1747011,NA,2004-04-28
PMC,10.1136/thx.2003.014076,PMC1746995,NA,2004-04-28
PMC,NA,PMC404520,NA,NA
PMC,NA,PMC404486,NA,NA
PMC,10.1073/pnas.0401939101,PMC404098,NA,2004-04-20
PMC,10.1073/pnas.0400762101,PMC395948,NA,2004-04-09
PMC,10.1073/pnas.0307506101,PMC395937,NA,2004-04-08
PMC,NA,PMC383399,NA,NA
PMC,NA,PMC383379,NA,NA
PMC,NA,PMC1448298,NA,NA
PMC,NA,PMC1448287,NA,NA
PMC,10.1111/j.1365-2249.2004.02415.x,PMC1808997,NA,2004-03-18
PMC,10.1111/j.1365-2249.2004.02448.x,PMC1808995,NA,2004-03-18
PMC,10.1128/JCM.42.4.1570-1576.2004,PMC387621,NA,NA
PMC,10.1128/JCM.42.4.1511-1518.2004,PMC387603,NA,NA
PMC,10.1128/JCM.42.4.1471-1476.2004,PMC387602,NA,NA
PMC,10.1128/JCM.42.4.1564-1569.2004,PMC387552,NA,NA
PMC,10.1128/JCM.42.4.1577-1584.2004,PMC387551,NA,NA
PMC,10.1128/JCM.42.4.1797-1799.2004,PMC387541,NA,NA
PMC,NA,PMC385301,NA,NA
PMC,10.5863/1551-6776-9.2.96,PMC3469134,NA,2012-09-12
PMC,10.1128/JVI.78.8.4330-4341.2004,PMC374287,NA,NA
PMC,10.1128/JVI.78.8.3863-3871.2004,PMC374255,NA,NA
PMC,10.1128/JVI.78.7.3572-3577.2004,PMC371090,NA,NA
PMC,10.1128/JVI.78.7.3398-3406.2004,PMC371061,NA,NA
PMC,NA,PMC2585904,NA,NA
PMC,10.1503/cmaj.1031700,PMC359412,NA,2004-05-26
PMC,10.1503/cmaj.1031734,PMC359408,NA,2004-05-26
PMC,10.1172/JCI200421370,PMC362132,NA,NA
PMC,10.1172/JCI200421328,PMC362129,NA,NA
PMC,10.1073/pnas.0306446101,PMC384725,NA,2004-03-23
PMC,10.1073/pnas.0307877101,PMC374323,NA,2004-03-16
PMC,10.2196/jmir.6.1.e8,PMC1550585,15111274,2005-04-14
PMC,10.1503/cmaj.1032003,PMC343855,NA,2004-05-26
PMC,10.1503/cmaj.1031077,PMC343853,NA,2004-05-26
PMC,10.1503/cmaj.1040167,PMC343832,NA,2004-05-26
PMC,NA,PMC1964158,NA,NA
PMC,NA,PMC1964155,NA,NA
PMC,10.1308/003588404322827581,PMC1964154,NA,2004-02-24
PMC,NA,PMC1964152,NA,NA
PMC,10.1128/AAC.48.3.867-872.2004,PMC353133,NA,NA
PMC,NA,PMC2572381,NA,NA
PMC,NA,PMC2094962,NA,NA
PMC,NA,PMC548609,NA,NA
PMC,10.1128/CDLI.11.2.287-291.2004,PMC371224,NA,NA
